StudentID,Course,Grade,Section_Grade
STU47,Biology,10,94.2
STU47,United States History AP,10,86.86
STU852,English Language and Composition AP,10,94.24
STU852,French III Honors,10,94.77
STU852,Pre-Calculus Honors,10,90.47
STU852,Chemistry Honors,10,96.29
STU852,United States History AP,10,94.32
STU852,Psychology AP,10,94.84
STU723,English Language and Composition AP,10,93.64
STU723,Latin II Honors,10,96.48
STU723,Geometry Honors,10,88.15
STU723,Computer Science Principles AP,10,94.47
STU723,Biology Honors,10,90.97
STU723,United States History AP,10,87.46
STU823,English Language and Composition AP,10,91.26
STU823,Fundamentals of Music Theory,10,98.48
STU823,Spanish Language and Culture AP (for Heritage Speakers),10,86.68
STU823,Algebra II Honors,10,87.93
STU823,Computer Science A AP,10,88.36
STU823,Chemistry Honors,10,85.26
STU823,Human Geography AP,10,89.06
STU96,English Language and Composition AP,10,91.72
STU96,Latin II Honors,10,98.58
STU96,Geometry Honors,10,93.43
STU96,Biology Honors,10,89.76
STU96,United States History AP,10,88.56
STU96,Psychology AP,10,91.1
STU745,English Language and Composition AP,10,98.88
STU745,Latin II Honors,10,100.58
STU745,Calculus AB AP,10,98.1
STU745,Chemistry AP,10,99.32
STU745,Science Research I Honors,10,95
STU745,United States History AP,10,99.66
STU745,Psychology AP,10,98.44
STU60,English Language and Composition AP,10,89.09
STU60,Spanish III Honors,10,93.23
STU60,Pre-Calculus Honors,10,94.18
STU60,Computer Science A AP,10,94.57
STU60,Biology Honors,10,93.66
STU60,United States History AP,10,87.2
STU256,English Language and Composition AP,10,95.76
STU256,Spanish III Honors,10,95.06
STU256,Pre-Calculus Honors,10,90.75
STU256,Computer Science Principles AP,10,94.36
STU256,Biology Honors,10,91.22
STU256,United States History AP,10,96.53
STU618,English Language and Composition AP,10,97
STU618,Spanish III Honors,10,98.06
STU618,Pre-Calculus Honors,10,99.21
STU618,Computer Science Principles AP,10,99.4
STU618,Chemistry AP,10,100.14
STU618,United States History AP,10,101.45
STU582,English II Honors,10,86.47
STU582,Chinese III Honors,10,90.25
STU582,Geometry Honors,10,85.82
STU582,Biology,10,89.19
STU582,United States History Honors,10,90.98
STU859,English II Honors,10,91.79
STU859,Chinese IV Honors,10,94.96
STU859,Pre-Calculus,10,92.95
STU859,Chemistry,10,97.94
STU859,United States History Honors,10,93.37
STU216,English II Honors,10,84.3
STU216,Spanish III,10,92.63
STU216,Geometry Honors,10,90.72
STU216,Biology,10,85.98
STU216,United States History AP,10,80.51
STU216,Holocaust History Honors,10,94.14
STU595,English Language and Composition AP,10,94.24
STU595,Chinese III Honors,10,90.1
STU595,Pre-Calculus,10,93.72
STU595,Chemistry,10,89.19
STU595,United States History AP,10,89.53
STU595,International Relations Honors,10,95.35
STU140,English II Honors,10,87.28
STU140,Spanish III,10,95.14
STU140,Geometry Honors,10,80.52
STU140,Biology Honors,10,77.64
STU140,Holocaust History Honors,10,97.8
STU357,English Language and Composition AP,10,92.73
STU357,Latin II Honors,10,100.13
STU357,Pre-Calculus Honors,10,95.05
STU357,Computer Science A AP,10,95.5
STU357,Biology Honors,10,92.02
STU357,United States History AP,10,91.71
STU357,International Relations Honors,10,96.95
STU658,English Language and Composition AP,10,90.35
STU658,French III Honors,10,87.39
STU658,Geometry Honors,10,81.9
STU658,Biology,10,93.27
STU658,United States History AP,10,84.07
STU658,International Relations Honors,10,99.53
STU138,English Language and Composition AP,10,92.73
STU138,Latin II Honors,10,99.98
STU138,Pre-Calculus Honors,10,92.12
STU138,Biology Honors,10,93.17
STU138,Anatomy and Physiology Honors,10,97.43
STU138,United States History AP,10,92.31
STU797,English II Honors,10,85.51
STU797,Spanish Language and Culture AP (for Heritage Speakers),10,86.93
STU797,Geometry,10,87.76
STU797,Computer Science Principles AP,10,83.92
STU797,Biology,10,85.8
STU797,United States History Honors,10,88.97
STU323,English Language and Composition AP,10,88.06
STU323,Talented Writers Program I Honors,10,85.29
STU323,Spanish III Honors,10,86.33
STU323,Geometry Honors,10,87.52
STU323,Biology Honors,10,83.42
STU323,United States History AP,10,88.46
STU354,English Language and Composition AP,10,95.28
STU354,Spanish III Honors,10,93.81
STU354,Geometry Honors,10,86.94
STU354,Biology Honors,10,88.64
STU354,United States History AP,10,88.22
STU366,English II Honors,10,92.57
STU366,Spanish III,10,95.46
STU366,Geometry,10,86.13
STU366,Biology,10,88.07
STU366,United States History Honors,10,88.22
STU366,Psychology AP,10,80.57
STU300,English II Honors,10,92.26
STU300,French III,10,79.28
STU300,Geometry,10,85.13
STU300,Biology,10,92.84
STU300,United States History Honors,10,89.66
STU300,Constitutional Law Honors,10,99.38
STU365,English Language and Composition AP,10,92.55
STU365,French III,10,84.93
STU365,Geometry,10,95.37
STU365,Biology Honors,10,83.78
STU365,United States History Honors,10,84.17
STU297,English Language and Composition AP,10,92.87
STU297,Music Theory AP,10,99.81
STU297,Spanish III Honors,10,93.35
STU297,Calculus AB AP,10,90.85
STU297,Biology Honors,10,92.16
STU297,United States History AP,10,89.83
STU297,Social Entrepreneurship I Honors,10,99.46
STU726,English Language and Composition AP,10,86.77
STU726,Spanish III,10,94.14
STU726,Geometry Honors,10,83.07
STU726,Biology Honors,10,80.64
STU726,United States History AP,10,82.05
STU726,Holocaust History Honors,10,97.52
STU328,English Language and Composition AP,10,87.02
STU328,Spanish III,10,94.19
STU328,Geometry,10,79.56
STU328,Biology,10,97.72
STU328,United States History Honors,10,88.18
STU328,Holocaust History Honors,10,97.88
STU815,English Language and Composition AP,10,94.55
STU815,Spanish III,10,99.24
STU815,Geometry Honors,10,88.07
STU815,Computer Science Principles AP,10,97.24
STU815,Biology Honors,10,91.21
STU815,United States History AP,10,86.67
STU815,Social Entrepreneurship I Honors,10,97.21
STU731,English Language and Composition AP,10,92.02
STU731,Talented Writers Program I Honors,10,87.68
STU731,Spanish III,10,98.66
STU731,Geometry Honors,10,92.6
STU731,Biology Honors,10,89.55
STU731,United States History AP,10,89.92
STU127,English II Honors,10,92.36
STU127,Spanish III,10,89.78
STU127,Geometry,10,84.65
STU127,Computer Science Principles AP,10,83.93
STU127,Biology,10,88.92
STU27,English Language and Composition AP,10,93.94
STU27,Spanish III Honors,10,93.86
STU27,Pre-Calculus Honors,10,90.79
STU27,Computer Science Principles AP,10,95.71
STU27,Biology Honors,10,92.58
STU27,United States History AP,10,94.15
STU303,English II Honors,10,84.78
STU303,Chinese III,10,89.58
STU303,Geometry,10,77.91
STU303,Biology,10,80.12
STU303,United States History Honors,10,88.36
STU14,English Language and Composition AP,10,95.61
STU14,Spanish III Honors,10,95.84
STU14,Pre-Calculus Honors,10,95.82
STU14,Computer Science A AP,10,94.17
STU14,Chemistry AP,10,97.57
STU14,United States History AP,10,95.25
STU146,English II Honors,10,82.37
STU146,Latin II Honors,10,88.75
STU146,Geometry,10,83.86
STU146,Biology,10,85.18
STU146,United States History Honors,10,83.93
STU146,Holocaust History Honors,10,90.15
STU244,English II Honors,10,86.44
STU244,Spanish II,10,86.94
STU244,Geometry,10,85.05
STU244,Biology,10,92.12
STU244,United States History Honors,10,86.43
STU81,English Language and Composition AP,10,92.73
STU81,Studio Art 2-D Design AP,10,97.26
STU81,Chinese III Honors,10,91.09
STU81,Pre-Calculus Honors,10,89.06
STU81,Biology Honors,10,92.91
STU81,United States History AP,10,86.02
STU813,English Language and Composition AP,10,96.67
STU813,Latin IV Honors,10,99.08
STU813,Pre-Calculus Honors,10,97.43
STU813,Biology Honors,10,100
STU813,United States History AP,10,101.62
STU813,Government and Politics: United States AP,10,101.31
STU813,Social Entrepreneurship I Honors,10,100
STU390,English Language and Composition AP,10,90.15
STU390,Latin II Honors,10,99.13
STU390,Pre-Calculus Honors,10,83.92
STU390,Computer Science Principles AP,10,94.49
STU390,Biology Honors,10,87.27
STU390,United States History AP,10,90.89
STU740,English Language and Composition AP,10,96.67
STU740,Chinese III Honors,10,97.41
STU740,Pre-Calculus Honors,10,99.25
STU740,Computer Science A AP,10,98.41
STU740,Chemistry AP,10,95.41
STU740,Science Research I Honors,10,95
STU740,United States History AP,10,96.78
STU338,English Language and Composition AP,10,90
STU338,Spanish III Honors,10,94.74
STU338,Calculus AB AP,10,92.35
STU338,Computer Science A AP,10,92.55
STU338,Biology Honors,10,95.56
STU338,Anatomy and Physiology Honors,10,93.68
STU338,United States History AP,10,95.56
STU299,English II Honors,10,90.2
STU299,Spanish III Honors,10,90
STU299,Geometry Honors,10,91.43
STU299,Computer Science A AP,10,82.05
STU299,Biology Honors,10,83.46
STU299,United States History AP,10,87.71
STU152,English Language and Composition AP,10,95.58
STU152,French III Honors,10,91.74
STU152,Pre-Calculus Honors,10,89.1
STU152,Computer Science A AP,10,93.1
STU152,Biology Honors,10,94.63
STU152,United States History AP,10,93.39
STU784,English Language and Composition AP,10,93.02
STU784,Spanish Language and Culture AP (for Heritage Speakers),10,96.36
STU784,Geometry Honors,10,87.27
STU784,Computer Science Principles AP,10,93.7
STU784,Biology Honors,10,86.57
STU784,United States History AP,10,86.57
STU720,English II Honors,10,88.47
STU720,Spanish III,10,96.1
STU720,Geometry,10,91.27
STU720,Biology,10,92.01
STU720,United States History Honors,10,91.83
STU720,Holocaust History Honors,10,96.56
STU806,English Language and Composition AP,10,96.5
STU806,Latin II Honors,10,97.2
STU806,Pre-Calculus Honors,10,85.97
STU806,Biology Honors,10,93.07
STU806,United States History AP,10,87.09
STU806,Psychology AP,10,92.86
STU301,English Language and Composition AP,10,93.64
STU301,Chinese III Honors,10,93.09
STU301,Pre-Calculus Honors,10,85.9
STU301,Biology Honors,10,90.73
STU301,United States History AP,10,91.2
STU62,English Literature and Composition AP,11,87.94
STU62,Spanish IV Honors,11,92.52
STU62,Calculus AB AP,11,76.45
STU62,Environmental Science AP,11,89.65
STU62,Psychology AP,11,89.55
STU62,European History AP,11,84.36
STU62,Government and Politics: United States AP,11,84.84
STU287,English Literature and Composition AP,11,93.4
STU287,Spanish IV Honors,11,99.35
STU287,Calculus AB AP,11,96.1
STU287,Computer Science A AP,11,96.04
STU287,Biology AP,11,98.92
STU287,Anatomy and Physiology Honors,11,99.06
STU287,European History AP,11,97.26
STU583,English Literature and Composition AP,11,90.01
STU583,Spanish IV Honors,11,94.5
STU583,Calculus AB AP,11,89.94
STU583,Physics I AP,11,89.37
STU583,Social Entrepreneurship II Advanced,11,96.15
STU583,Microeconomics AP,11,90.15
STU225,English Literature and Composition AP,11,92.54
STU225,Spanish IV Honors,11,97.57
STU225,Calculus AB AP,11,89.65
STU225,Data Structures Post-AP,11,90.35
STU225,Biology AP,11,94.25
STU225,Government and Politics: United States AP,11,96.44
STU225,AP Seminar (Capstone Year 1),11,92.71
STU585,English Literature and Composition AP,11,91.36
STU585,Spanish IV Honors,11,93.11
STU585,Calculus AB AP,11,85.9
STU585,Computer Science Principles AP,11,96.16
STU585,Physics I AP,11,88.91
STU585,AP Seminar (Capstone Year 1),11,92.69
STU191,English Literature and Composition AP,11,91.51
STU191,French IV Honors,11,88.39
STU191,Calculus AB AP,11,86.91
STU191,Chemistry AP,11,90.22
STU191,European History AP,11,90.56
STU191,Microeconomics AP,11,93.82
STU770,English Literature and Composition AP,11,96.64
STU770,Spanish IV Honors,11,98.44
STU770,Calculus AB AP,11,91.6
STU770,Biology AP,11,92.97
STU770,Organic Chemistry Post-AP,11,98.02
STU770,Science Research II Advanced,11,97
STU770,European History AP,11,95.2
STU275,English Language and Composition AP,11,90.08
STU275,Spanish IV Honors,11,89.64
STU275,Pre-Calculus,11,81.75
STU275,Computer Science Principles AP,11,85.16
STU275,Marine Science Honors,11,84.77
STU275,Constitutional Law Honors,11,90.88
STU486,English Literature and Composition AP,11,90.86
STU486,Spanish IV Honors,11,98.03
STU486,Pre-Calculus Honors,11,91.75
STU486,Biology AP,11,85.51
STU486,Psychology AP,11,91.2
STU486,Government and Politics: United States AP,11,94.88
STU1,English Language and Composition AP,11,92.83
STU1,Spanish Literature and Culture AP,11,92.81
STU1,Calculus AB AP,11,95.64
STU1,Biology AP,11,93.51
STU1,Microeconomics AP,11,92.38
STU272,English Language and Composition AP,11,92.09
STU272,Spanish IV,11,87.6
STU272,Pre-Calculus,11,87.55
STU272,Anatomy and Physiology Honors,11,82.54
STU272,United States History Honors,11,91.02
STU272,Psychology AP,11,83.68
STU569,English Literature and Composition AP,11,94.55
STU569,Studio Art 2-D Design AP,11,91.52
STU569,Chinese IV Honors,11,98.17
STU569,Calculus AB AP,11,86.35
STU569,Data Structures Post-AP,11,87.83
STU569,Biology AP,11,88.1
STU569,Microeconomics AP,11,94.16
STU10,English Language and Composition AP,11,87.43
STU10,Spanish IV Honors,11,97.26
STU10,Pre-Calculus Honors,11,86.87
STU10,Astronomy Honors,11,91.96
STU10,Government and Politics: United States AP,11,88.88
STU368,English Literature and Composition AP,11,98.27
STU368,Spanish IV Honors,11,99.63
STU368,Statistics AP,11,96.31
STU368,Calculus BC AP,11,99.43
STU368,Biology AP,11,94.04
STU368,Social Entrepreneurship II Advanced,11,97.82
STU368,Microeconomics AP,11,97.79
STU21,English Literature and Composition AP,11,90.53
STU21,Spanish IV,11,92.74
STU21,Pre-Calculus Honors,11,90.23
STU21,Environmental Science AP,11,91.61
STU21,Psychology AP,11,94.64
STU21,European History AP,11,93.34
STU121,English Language and Composition AP,11,91.64
STU121,Spanish Literature and Culture AP,11,82.42
STU121,French IV Honors,11,80.24
STU121,Pre-Calculus,11,83.38
STU121,Environmental Science AP,11,82.84
STU121,European History AP,11,89.61
STU577,English Language and Composition AP,11,88.18
STU577,Studio Art 3-D Design AP,11,89.61
STU577,Spanish IV,11,91.88
STU577,Pre-Calculus,11,85.56
STU577,Environmental Science AP,11,89.69
STU577,European History AP,11,93.76
STU577,Government and Politics: United States AP,11,93.28
STU233,English Language and Composition AP,11,88.7
STU233,Spanish IV,11,92.55
STU233,Pre-Calculus,11,93.75
STU233,Chemistry AP,11,80.42
STU233,Anatomy and Physiology Honors,11,92.51
STU233,European History AP,11,93.29
STU233,Government and Politics: United States AP,11,90.16
STU292,English Language and Composition AP,11,86.76
STU292,Studio Art 2-D Design AP,11,82.22
STU292,Spanish IV,11,90.4
STU292,Pre-Calculus,11,80.92
STU292,Anatomy and Physiology Honors,11,89.56
STU292,Psychology AP,11,83.43
STU440,English Literature and Composition AP,11,87.4
STU440,Studio Art Drawing AP,11,83.83
STU440,Studio Art 3-D Design AP,11,93.05
STU440,Chinese IV Honors,11,93.03
STU440,Pre-Calculus Honors,11,81.34
STU440,Anatomy and Physiology Honors,11,91
STU440,Psychology AP,11,87.5
STU379,English Literature and Composition AP,11,93.98
